"STATEFP","COUNTYFP","TRACTCE","BLKGRPCE","AFFGEOID","GEOID","NAME","LSAD","ALAND","AWATER","�..OBJECTID_1","OBJECTID","STATEFP.1","COUNTYFP.1","TRACTCE.1","BLKGRPCE.1","GEOID.1","NAMELSAD","MTFCC","FUNCSTAT","ALAND.1","AWATER.1","INTPTLAT","INTPTLON","GEOID_1","County","State","ELIGFY19","TotPovUniv","Num18BG","Pct18BG","TotPovUn_1","Num12BG","Pct12BG","GEOIDTRACT","TotPovUn_2","Num18CT","Pct18CT","TotPovUn_3","Num12CT","Pct12CT","BLGELIGFY1","TRACTELIGF","STFIPS","CTYFIPS","CTFIPS","BGFIPS","Shape_Leng","Shape__Area","Shape__Length","GEOID.2","ID18","Tot18","ID12","Tot12","firstGEOID18","B1_ID18","B1_Tot18","B1_ID12","B1_Tot12","secondGEOID18","B2_ID18","B2_Tot18","B2_ID12","B2_Tot12","weightnum18","weightpov18","weightPerc18","weightnum12","weightpov12","weightPerc12"
"35","061","970800","4","1500000US350619708004","350619708004","4","BG","656048","0",127685,127685,35,61,970800,4,350619708004,"Block Group 4","G5030","S",656048,0,34.666308,-106.7805398,350619708004," Valencia County"," New Mexico","Yes",305,285,93.4,135,135,100,35061970800,1245,985,79.1,750,625,83.3,"Yes","Yes",35,61,970800,4,0.0327232668575,6.45211619030306e-05,0.032723268342266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","006","974201","2","1500000US350069742012","350069742012","2","BG","1912832","0",126380,126380,35,6,974201,2,350069742012,"Block Group 2","G5030","S",1912829,0,35.1520564,-107.8242614,350069742012," Cibola County"," New Mexico","Yes",390,245,62.8,285,180,63.2,35006974201,1435,1125,78.4,1070,865,80.8,"Yes","Yes",35,6,974201,2,0.079062612335,0.000189219506864902,0.0790626133140516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","041","000300","2","1500000US350410003002","350410003002","2","BG","2418111","0",127687,127687,35,41,300,2,350410003002,"Block Group 2","G5030","S",2418119,0,34.1789022,-103.3614067,350410003002," Roosevelt County"," New Mexico","Yes",275,115,41.8,230,95,41.3,35041000300,780,525,67.3,565,370,65.5,"No","Yes",35,41,300,2,0.0700184435619,0.000236460146879836,0.0700184436658893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","043","011100","4","1500000US350430111004","350430111004","4","BG","126934864","0",127454,127454,35,43,11100,4,350430111004,"Block Group 4","G5030","S",126950564,0,35.3050116,-106.3829867,350430111004," Sandoval County"," New Mexico","Yes",55,45,81.8,30,30,100,35043011100,925,245,26.5,575,170,29.6,"Yes","No",35,43,11100,4,0.667613965076,0.0125813957279206,0.667613960309721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","028","000100","1","1500000US350280001001","350280001001","1","BG","44944351","4942",127253,127253,35,28,100,1,350280001001,"Block Group 1","G5030","S",44893925,4942,35.9362518,-106.2776373,350280001001," Los Alamos County"," New Mexico","No",275,0,0,205,0,0,35028000100,865,50,5.8,620,25,4,"No","No",35,28,100,1,0.372241521091,0.00448423236753115,0.372241518385621,"350280001001",0,275,0,205,"350399408003",335,505,200,295,"350430112001",215,340,170,235,550,1120,49.1071428571429,370,735,50.3401360544218
"35","043","010712","4","1500000US350430107124","350430107124","4","BG","697034","0",126817,126817,35,43,10712,4,350430107124,"Block Group 4","G5030","S",697033,0,35.2474376,-106.700357,350430107124," Sandoval County"," New Mexico","Yes",240,130,54.2,195,100,51.3,35043010712,1295,660,51,910,515,56.6,"Yes","Yes",35,43,10712,4,0.0414686117455,6.90310296249663e-05,0.0414686127227505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","035","000401","3","1500000US350350004013","350350004013","3","BG","492450","757",127251,127251,35,35,401,3,350350004013,"Block Group 3","G5030","S",492447,757,32.8917284,-105.9366891,350350004013," Otero County"," New Mexico","Yes",150,10,6.7,0,0,0,35035000401,650,275,42.3,380,225,59.2,"No","Yes",35,35,401,3,0.0333912313818,4.75295737487613e-05,0.0333912315498025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","001","003728","3","1500000US350010037283","350010037283","3","BG","448683","0",126477,126477,35,1,3728,3,350010037283,"Block Group 3","G5030","S",448683,0,35.1385725,-106.5210738,350010037283," Bernalillo County"," New Mexico","No",170,40,23.5,70,20,28.6,35001003728,625,155,24.8,405,100,24.7,"No","No",35,1,3728,3,0.0275918739301,4.43770984475123e-05,0.0275918733826975,"350010037283",40,170,20,70,"350010037282",50,205,50,160,"350010037384",260,335,140,185,350,710,49.2957746478873,210,415,50.6024096385542
"35","013","000700","4","1500000US350130007004","350130007004","4","BG","302249","0",127418,127418,35,13,700,4,350130007004,"Block Group 4","G5030","S",302249,0,32.2989928,-106.7559078,350130007004," Doña Ana County"," New Mexico","Yes",50,20,40,45,10,22.2,35013000700,1260,670,53.2,875,430,49.1,"No","Yes",35,13,700,4,0.024838894423,2.89388494820741e-05,0.0248388950705518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","051","962401","2","1500000US350519624012","350519624012","2","BG","13802654","28208",127242,127242,35,51,962401,2,350519624012,"Block Group 2","G5030","S",13790083,26291,33.1861637,-107.2247119,350519624012," Sierra County"," New Mexico","Yes",180,145,80.6,155,130,83.9,35051962401,260,165,63.5,220,130,59.1,"Yes","Yes",35,51,962401,2,0.202534867614,0.00133584021864408,0.202534865375354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","015","001000","4","1500000US350150010004","350150010004","4","BG","591816","0",127087,127087,35,15,1000,4,350150010004,"Block Group 4","G5030","S",591816,0,32.8493858,-104.4091444,350150010004," Eddy County"," New Mexico","Yes",330,330,100,330,330,100,35015001000,2115,970,45.9,1720,785,45.6,"Yes","No",35,15,1000,4,0.0317624240804,5.70058493849501e-05,0.0317624244585034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","049","000300","1","1500000US350490003001","350490003001","1","BG","881817","7371",126829,126829,35,49,300,1,350490003001,"Block Group 1","G5030","S",881817,7371,35.6907811,-105.9494401,350490003001," Santa Fe County"," New Mexico","No",90,20,22.2,75,20,26.7,35049000300,90,20,22.2,75,20,26.7,"No","No",35,49,300,1,0.0479036223469,8.8539173702884e-05,0.0479036204684299,"350490003001",20,90,20,75,"350490002003",125,265,95,190,"350490008002",300,340,180,195,445,695,64.0287769784173,295,460,64.1304347826087
"35","001","004728","3","1500000US350010047283","350010047283","3","BG","1672561","0",127325,127325,35,1,4728,3,350010047283,"Block Group 3","G5030","S",1672560,0,35.1387856,-106.7040703,350010047283," Bernalillo County"," New Mexico","No",575,145,25.2,425,100,23.5,35001004728,1040,205,19.7,760,165,21.7,"No","No",35,1,4728,3,0.0646502095052,0.000165425333989333,0.0646502091882968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","025","000504","2","1500000US350250005042","350250005042","2","BG","962996","3332",126772,126772,35,25,504,2,350250005042,"Block Group 2","G5030","S",962996,3332,32.7371806,-103.1526526,350250005042," Lea County"," New Mexico","No",540,85,15.7,470,70,14.9,35025000504,1065,175,16.4,760,115,15.1,"No","No",35,25,504,2,0.0442412085191,9.29649791032716e-05,0.0442412080843699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","001","000205","4","1500000US350010002054","350010002054","4","BG","355816","0",126447,126447,35,1,205,4,350010002054,"Block Group 4","G5030","S",355810,0,35.1213662,-106.5913089,350010002054," Bernalillo County"," New Mexico","Yes",190,130,68.4,150,95,63.3,35001000205,575,325,56.5,470,245,52.1,"Yes","Yes",35,1,205,4,0.0283893840192,3.51842313648376e-05,0.028389382831039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","049","000500","2","1500000US350490005002","350490005002","2","BG","1773318","0",126259,126259,35,49,500,2,350490005002,"Block Group 2","G5030","S",1787163,0,35.6738862,-105.9211791,350490005002," Santa Fe County"," New Mexico","Yes",70,40,57.1,10,0,0,35049000500,170,50,29.4,80,10,12.5,"Yes","No",35,49,500,2,0.0705095933363,0.000177916704387826,0.0705095943940113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","057","963201","2","1500000US350579632012","350579632012","2","BG","54264573","0",127278,127278,35,57,963201,2,350579632012,"Block Group 2","G5030","S",54268140,0,35.0187269,-106.1292039,350579632012," Torrance County"," New Mexico","Yes",305,235,77,220,180,81.8,35057963201,950,730,76.8,750,615,82,"Yes","Yes",35,57,963201,2,0.342902799806,0.00535965907783975,0.3429028000722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","001","003721","2","1500000US350010037212","350010037212","2","BG","12675258","168265",126883,126883,35,1,3721,2,350010037212,"Block Group 2","G5030","S",12675262,168266,35.1626152,-106.4386667,350010037212," Bernalillo County"," New Mexico","No",620,15,2.4,435,0,0,35001003721,1085,50,4.6,685,0,0,"No","No",35,1,3721,2,0.237314602805,0.00127061063835754,0.237314601778511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","043","010716","3","1500000US350430107163","350430107163","3","BG","590161","0",127445,127445,35,43,10716,3,350430107163,"Block Group 3","G5030","S",591846,0,35.2480367,-106.6497371,350430107163," Sandoval County"," New Mexico","No",120,0,0,75,0,0,35043010716,1005,180,17.9,615,110,17.9,"No","No",35,43,10716,3,0.0362677601707,5.86139724418899e-05,0.0362677607079282,"350430107163",0,120,0,75,"350430107152",30,110,30,80,"350430107142",255,340,185,225,285,570,50,215,380,56.578947368421
"35","043","940500","2","1500000US350439405002","350439405002","2","BG","1261418","0",127451,127451,35,43,940500,2,350439405002,"Block Group 2","G5030","S",1261419,0,35.3003981,-106.5544192,350439405002," Sandoval County"," New Mexico","Yes",515,300,58.3,345,200,58,35043940500,1080,700,64.8,725,495,68.3,"Yes","Yes",35,43,940500,2,0.0462268554979,0.000125005655490895,0.0462268569779265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","001","002700","4","1500000US350010027004","350010027004","4","BG","452864","0",126670,126670,35,1,2700,4,350010027004,"Block Group 4","G5030","S",452864,0,35.0906754,-106.660207,350010027004," Bernalillo County"," New Mexico","Yes",50,30,60,30,10,33.3,35001002700,745,395,53,530,250,47.2,"Yes","Yes",35,1,2700,4,0.0349087246295,4.47650247679121e-05,0.0349087250737981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","043","010703","3","1500000US350430107033","350430107033","3","BG","1104199","0",126782,126782,35,43,10703,3,350430107033,"Block Group 3","G5030","S",1104200,0,35.2687672,-106.651995,350430107033," Sandoval County"," New Mexico","Yes",350,195,55.7,285,180,63.2,35043010703,2330,630,27,1865,590,31.6,"Yes","No",35,43,10703,3,0.0544808830574,0.000109383214521586,0.0544808831582298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","013","001802","3","1500000US350130018023","350130018023","3","BG","25973973","339357",127174,127174,35,13,1802,3,350130018023,"Block Group 3","G5030","S",25973976,339357,32.0312667,-106.6346174,350130018023," Doña Ana County"," New Mexico","Yes",730,585,80.1,455,350,76.9,35013001802,3065,2635,86,2205,1890,85.7,"Yes","Yes",35,13,1802,3,0.310670779008,0.00251221828693815,0.310670779750275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","045","942900","1","1500000US350459429001","350459429001","1","BG","582533439","92589",126976,126976,35,45,942900,1,350459429001,"Block Group 1","G5030","S",582533439,92589,36.5801118,-108.951796,350459429001," San Juan County"," New Mexico","Yes",190,155,81.6,125,90,72,35045942900,1205,955,79.3,815,655,80.4,"Yes","Yes",35,45,942900,1,1.23006541309,0.0586666774647711,1.23006541471528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","045","000505","2","1500000US350450005052","350450005052","2","BG","6365340","433969",127280,127280,35,45,505,2,350450005052,"Block Group 2","G5030","S",6346596,609590,36.7323461,-108.3688689,350450005052," San Juan County"," New Mexico","Yes",215,115,53.5,200,100,50,35045000505,1895,465,24.5,1135,280,24.7,"Yes","No",35,45,505,2,0.206778927075,0.000701751143196816,0.206778926059668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","043","010601","1","1500000US350430106011","350430106011","1","BG","7352531","0",126965,126965,35,43,10601,1,350430106011,"Block Group 1","G5030","S",7239477,0,35.229867,-106.6227313,350430106011," Sandoval County"," New Mexico","No",475,20,4.2,345,20,5.8,35043010601,985,140,14.2,625,105,16.8,"No","No",35,43,10601,1,0.208678121917,0.000716813013241335,0.208678121645159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","001","000801","2","1500000US350010008012","350010008012","2","BG","120516213","577676",127658,127658,35,1,801,2,350010008012,"Block Group 2","G5030","S",120591043,577676,35.0052498,-106.5364271,350010008012," Bernalillo County"," New Mexico","No",0,0,0,0,0,0,35001000801,1150,370,32.2,1000,355,35.5,"No","No",35,1,801,2,0.54481744159,0.0119647020387674,0.544817439517109,"350010008012",0,0,0,0,"350010009031",195,285,160,205,"350010011015",0,125,0,100,195,410,47.5609756097561,160,305,52.4590163934426
"35","031","945200","1","1500000US350319452001","350319452001","1","BG","26444128","0",126338,126338,35,31,945200,1,350319452001,"Block Group 1","G5030","S",26419338,0,35.5216886,-108.8476682,350319452001," McKinley County"," New Mexico","Yes",945,655,69.3,580,375,64.7,35031945200,2250,1100,48.9,1615,710,44,"Yes","No",35,31,945200,1,0.289081742509,0.00262520333512839,0.289081739507936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","037","958900","4","1500000US350379589004","350379589004","4","BG","127874856","10356408",126853,126853,35,37,958900,4,350379589004,"Block Group 4","G5030","S",127872162,10359114,35.3636418,-103.5119969,350379589004," Quay County"," New Mexico","Yes",160,50,31.3,70,40,57.1,35037958900,575,125,21.7,375,95,25.3,"Yes","No",35,37,958900,4,0.762197709817,0.0137078790558007,0.762197710726615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","013","000402","2","1500000US350130004022","350130004022","2","BG","411469","0",127474,127474,35,13,402,2,350130004022,"Block Group 2","G5030","S",411470,0,32.3241212,-106.7695294,350130004022," Doña Ana County"," New Mexico","Yes",95,95,100,45,45,100,35013000402,1670,1220,73.1,1200,930,77.5,"Yes","Yes",35,13,402,2,0.0331446824919,3.94069820686127e-05,0.03314468120744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","041","000300","3","1500000US350410003003","350410003003","3","BG","828088","0",126952,126952,35,41,300,3,350410003003,"Block Group 3","G5030","S",828150,0,34.1743691,-103.3509897,350410003003," Roosevelt County"," New Mexico","Yes",150,150,100,145,145,100,35041000300,780,525,67.3,565,370,65.5,"Yes","Yes",35,41,300,3,0.0475851873581,8.09782452506624e-05,0.0475851879590319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","013","001500","3","1500000US350130015003","350130015003","3","BG","1540812981","703660",127429,127429,35,13,1500,3,350130015003,"Block Group 3","G5030","S",1540811278,701088,32.2891749,-107.0787955,350130015003," Doña Ana County"," New Mexico","No",145,45,31,40,15,37.5,35013001500,650,180,27.7,280,30,10.7,"No","No",35,13,1500,3,1.93797228782,0.14762138806077,1.93797228550775,"350130015003",45,145,15,40,"350130017011",2030,2790,1335,1950,"350130015002",30,40,0,0,2105,2975,70.7563025210084,1350,1990,67.8391959798995
"35","035","000500","1","1500000US350350005001","350350005001","1","BG","84560693","27856",127266,127266,35,35,500,1,350350005001,"Block Group 1","G5030","S",84580768,27856,32.9184365,-106.0013097,350350005001," Otero County"," New Mexico","Yes",320,155,48.4,190,110,57.9,35035000500,1460,1120,76.7,1150,915,79.6,"Yes","Yes",35,35,500,1,0.437968145306,0.00815512805434082,0.437968144475912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","027","960800","2","1500000US350279608002","350279608002","2","BG","10247568","0",127105,127105,35,27,960800,2,350279608002,"Block Group 2","G5030","S",10247561,0,33.3143001,-105.6418571,350279608002," Lincoln County"," New Mexico","Yes",235,200,85.1,165,165,100,35027960800,410,210,51.2,240,165,68.8,"Yes","Yes",35,27,960800,2,0.153422522084,0.000992213599829483,0.153422520022542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","045","000401","3","1500000US350450004013","350450004013","3","BG","7013765","5281",126990,126990,35,45,401,3,350450004013,"Block Group 3","G5030","S",7035167,5281,36.7420751,-108.2305726,350450004013," San Juan County"," New Mexico","Yes",755,640,84.8,575,505,87.8,35045000401,1530,850,55.6,1030,550,53.4,"Yes","Yes",35,45,401,3,0.169945162463,0.000710376269353219,0.169945161960753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","049","010203","2","1500000US350490102032","350490102032","2","BG","28554637","0",126270,126270,35,49,10203,2,350490102032,"Block Group 2","G5030","S",28556420,0,35.7875814,-105.9091208,350490102032," Santa Fe County"," New Mexico","No",150,15,10,115,15,13,35049010203,160,15,9.4,130,15,11.5,"No","No",35,49,10203,2,0.469547530902,0.00284683162249166,0.469547526627875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","031","943800","1","1500000US350319438001","350319438001","1","BG","261114219","10514",127234,127234,35,31,943800,1,350319438001,"Block Group 1","G5030","S",261114209,10514,35.9266112,-108.7439742,350319438001," McKinley County"," New Mexico","Yes",390,265,67.9,270,175,64.8,35031943800,2095,1640,78.3,1475,1175,79.7,"Yes","Yes",35,31,943800,1,0.72504924798,0.0260770811330531,0.725049247663871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","009","000900","2","1500000US350090009002","350090009002","2","BG","1381038","0",126855,126855,35,9,900,2,350090009002,"Block Group 2","G5030","S",1381038,0,34.4085144,-103.3279855,350090009002," Curry County"," New Mexico","Yes",585,315,53.8,475,280,58.9,35009000900,790,460,58.2,680,425,62.5,"Yes","Yes",35,9,900,2,0.0539000609775,0.000135409631866423,0.0539000605114408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","015","001000","6","1500000US350150010006","350150010006","6","BG","4064012","0",127092,127092,35,15,1000,6,350150010006,"Block Group 6","G5030","S",4064014,0,32.8387236,-104.4404164,350150010006," Eddy County"," New Mexico","No",440,40,9.1,390,40,10.3,35015001000,2115,970,45.9,1720,785,45.6,"No","No",35,15,1000,6,0.135735027029,0.000391413095030657,0.135735027411881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","035","000306","3","1500000US350350003063","350350003063","3","BG","566063","0",127216,127216,35,35,306,3,350350003063,"Block Group 3","G5030","S",558659,0,32.9039631,-105.9327089,350350003063," Otero County"," New Mexico","No",160,35,21.9,100,35,35,35035000306,805,175,21.7,620,155,25,"No","No",35,35,306,3,0.0343826649853,5.38443632649432e-05,0.0343826657707801,"350350003063",35,160,35,100,"350350003051",190,265,155,200,"350350001002",160,245,105,130,385,670,57.4626865671642,295,430,68.6046511627907
"35","025","000701","1","1500000US350250007011","350250007011","1","BG","34325969","39397",126787,126787,35,25,701,1,350250007011,"Block Group 1","G5030","S",34325976,39397,32.7587352,-103.0890458,350250007011," Lea County"," New Mexico","No",160,0,0,115,0,0,35025000701,500,40,8,385,35,9.1,"No","No",35,25,701,1,0.266733321626,0.00330692176225966,0.266733319382447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","043","940200","1","1500000US350439402001","350439402001","1","BG","5278418","36583",126971,126971,35,43,940200,1,350439402001,"Block Group 1","G5030","S",5328887,0,35.5175157,-106.366984,350439402001," Sandoval County"," New Mexico","Yes",840,620,73.8,585,415,70.9,35043940200,1060,735,69.3,730,505,69.2,"Yes","Yes",35,43,940200,1,0.110113551363,0.000529487136873286,0.110113550547522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","045","000402","1","1500000US350450004021","350450004021","1","BG","1684017","16110",126956,126956,35,45,402,1,350450004021,"Block Group 1","G5030","S",1638970,75039,36.7260662,-108.2108324,350450004021," San Juan County"," New Mexico","Yes",55,0,0,55,0,0,35045000402,740,465,62.8,505,340,67.3,"No","Yes",35,45,402,1,0.0932948179581,0.000172900481402394,0.0932948166739226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","001","000402","1","1500000US350010004021","350010004021","1","BG","568978","0",126744,126744,35,1,402,1,350010004021,"Block Group 1","G5030","S",568978,0,35.0911517,-106.581384,350010004021," Bernalillo County"," New Mexico","Yes",60,35,58.3,45,20,44.4,35001000402,605,35,5.8,330,20,6.1,"Yes","No",35,1,402,1,0.0321443737288,5.62426509986835e-05,0.0321443741994975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","045","943100","1","1500000US350459431001","350459431001","1","BG","543621331","314598",126972,126972,35,45,943100,1,350459431001,"Block Group 1","G5030","S",543621331,314598,36.1277326,-108.4992283,350459431001," San Juan County"," New Mexico","Yes",165,85,51.5,115,50,43.5,35045943100,450,300,66.7,295,190,64.4,"Yes","Yes",35,45,943100,1,1.0895251607,0.0544305380026344,1.0895251658367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","031","945600","1","1500000US350319456001","350319456001","1","BG","10001000","0",127238,127238,35,31,945600,1,350319456001,"Block Group 1","G5030","S",9977928,0,35.53133,-108.6605628,350319456001," McKinley County"," New Mexico","Yes",625,315,50.4,375,135,36,35031945600,2140,1405,65.7,1595,1030,64.6,"Yes","Yes",35,31,945600,1,0.190743617244,0.000991590572994028,0.190743613420433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","031","945200","2","1500000US350319452002","350319452002","2","BG","33237811","10310",126320,126320,35,31,945200,2,350319452002,"Block Group 2","G5030","S",33238435,10310,35.5101024,-108.7945077,350319452002," McKinley County"," New Mexico","No",50,0,0,0,0,0,35031945200,2250,1100,48.9,1615,710,44,"No","No",35,31,945200,2,0.485281850327,0.0033033235183666,0.485281855271492,"350319452002",0,50,0,0,"350319452001",655,945,375,580,"350319452003",450,1155,335,1005,1105,2150,51.3953488372093,710,1585,44.794952681388
"35","031","945400","2","1500000US350319454002","350319454002","2","BG","1802257","0",126324,126324,35,31,945400,2,350319454002,"Block Group 2","G5030","S",1801722,0,35.5147082,-108.7441893,350319454002," McKinley County"," New Mexico","Yes",195,170,87.2,180,160,88.9,35031945400,505,285,56.4,360,275,76.4,"Yes","Yes",35,31,945400,2,0.0571119136065,0.000179015775984226,0.0571119147019545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","031","943700","1","1500000US350319437001","350319437001","1","BG","502166610","38528",127226,127226,35,31,943700,1,350319437001,"Block Group 1","G5030","S",502166609,38528,35.8095153,-108.3469689,350319437001," McKinley County"," New Mexico","Yes",290,220,75.9,165,125,75.8,35031943700,1190,885,74.4,755,565,74.8,"Yes","Yes",35,31,943700,1,1.07541053209,0.0500798028372174,1.07541053578954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
